labels,prob_1
1.0,0.9999998807907104
1.0,0.999995231628418
1.0,0.9999972581863403
1.0,0.9999465942382812
1.0,0.9999831914901733
1.0,0.9999113082885742
1.0,0.9999881982803345
1.0,0.9999589920043945
1.0,0.9999997615814209
1.0,0.999996542930603
1.0,0.9999979734420776
1.0,0.999998927116394
1.0,0.9999943971633911
1.0,0.9999946355819702
1.0,0.9999992847442627
1.0,0.9999994039535522
1.0,0.9999957084655762
1.0,0.9999998807907104
1.0,0.9999998807907104
1.0,0.9999994039535522
1.0,0.9999990463256836
1.0,0.9999969005584717
1.0,0.9999656677246094
1.0,0.9995710253715515
1.0,0.9999876022338867
1.0,0.9999744892120361
1.0,0.9999475479125977
1.0,0.9999978542327881
1.0,0.9907984733581543
1.0,0.9999958276748657
1.0,0.9999688863754272
1.0,0.9999971389770508
1.0,0.9999774694442749
1.0,0.9999841451644897
1.0,0.9999990463256836
1.0,0.9999992847442627
1.0,0.9999996423721313
1.0,0.9999958276748657
1.0,0.999998927116394
1.0,0.9999957084655762
1.0,0.9999948740005493
1.0,0.9999314546585083
1.0,0.9998759031295776
1.0,0.9999884366989136
1.0,0.9999995231628418
1.0,0.9999995231628418
1.0,0.9999760389328003
1.0,0.9992430210113525
1.0,0.9999054670333862
1.0,0.9999927282333374
1.0,0.9999829530715942
1.0,0.999832272529602
1.0,0.9997531771659851
1.0,0.9999992847442627
1.0,0.9999988079071045
1.0,0.9999933242797852
1.0,0.9999997615814209
1.0,0.9999991655349731
1.0,0.9999972581863403
1.0,0.9999990463256836
1.0,0.999992847442627
1.0,0.9999940395355225
1.0,0.9999984502792358
1.0,0.999996542930603
1.0,0.9999951124191284
1.0,0.9921972155570984
1.0,0.9997441172599792
1.0,0.9986796975135803
1.0,0.9987704157829285
1.0,0.9999569654464722
1.0,0.9995100498199463
1.0,0.9999997615814209
1.0,0.9999995231628418
1.0,0.9999551773071289
1.0,0.9999957084655762
1.0,0.9999985694885254
1.0,0.9999551773071289
1.0,0.9998786449432373
1.0,0.9999839067459106
1.0,0.2878517210483551
1.0,0.9999998807907104
1.0,0.999985933303833
1.0,0.9999996423721313
1.0,0.9999884366989136
1.0,0.999990701675415
1.0,0.9999895095825195
1.0,0.9999812841415405
1.0,0.9987547397613525
1.0,0.9995817542076111
1.0,0.9999991655349731
1.0,0.9999991655349731
1.0,0.9999988079071045
1.0,0.9999936819076538
1.0,0.9999734163284302
1.0,0.999995231628418
1.0,0.9999946355819702
1.0,0.9999988079071045
1.0,0.9999613761901855
1.0,0.9999998807907104
1.0,0.9999992847442627
1.0,0.9999994039535522
1.0,0.9999996423721313
1.0,0.9999971389770508
1.0,0.999998927116394
1.0,0.9999953508377075
1.0,0.9999991655349731
1.0,0.9999994039535522
1.0,0.9999353885650635
1.0,0.9999943971633911
1.0,0.9998977184295654
1.0,0.9999994039535522
1.0,0.9999973773956299
1.0,0.9999995231628418
1.0,0.999996542930603
1.0,0.9999915361404419
1.0,0.9999977350234985
1.0,0.9999974966049194
1.0,0.9999992847442627
1.0,0.9999889135360718
1.0,0.9999983310699463
1.0,0.999996542930603
1.0,0.9999980926513672
1.0,0.9999963045120239
1.0,0.9999995231628418
1.0,0.9999983310699463
1.0,0.9999806880950928
1.0,0.9999990463256836
1.0,0.999998927116394
1.0,0.9996194839477539
1.0,0.9997299313545227
1.0,0.9999799728393555
1.0,0.9999990463256836
1.0,0.9999939203262329
1.0,0.9999991655349731
1.0,0.9999991655349731
1.0,0.9999986886978149
1.0,0.9999023675918579
1.0,0.9999759197235107
1.0,0.9999231100082397
1.0,0.9998644590377808
1.0,0.9999709129333496
1.0,0.9999879598617554
1.0,0.9999899864196777
1.0,0.9999868869781494
1.0,0.9999998807907104
1.0,0.9999996423721313
1.0,0.9999983310699463
1.0,0.9999991655349731
1.0,0.9999997615814209
1.0,0.9999967813491821
1.0,0.999998927116394
1.0,0.999997615814209
1.0,0.9999963045120239
1.0,0.9999998807907104
1.0,0.9999995231628418
1.0,0.9999969005584717
1.0,0.9999988079071045
1.0,0.9999980926513672
1.0,0.9999922513961792
1.0,0.9999796152114868
1.0,0.9999998807907104
1.0,0.999966025352478
1.0,0.9999563694000244
1.0,0.995219886302948
1.0,0.9999785423278809
1.0,0.9981433153152466
1.0,0.9999721050262451
1.0,0.9999974966049194
1.0,0.9999545812606812
1.0,0.9999947547912598
1.0,0.9999961853027344
1.0,0.9998648166656494
1.0,0.9999819993972778
1.0,0.9984182119369507
1.0,0.9971567392349243
1.0,0.9992091059684753
1.0,0.9996923208236694
1.0,0.9975812435150146
1.0,0.9965564012527466
1.0,0.9997612833976746
1.0,0.9999996423721313
1.0,0.9999682903289795
1.0,0.9999977350234985
1.0,0.9999991655349731
1.0,0.999995231628418
1.0,0.9999972581863403
1.0,0.9999924898147583
1.0,0.9999881982803345
1.0,0.9999980926513672
1.0,0.9999954700469971
1.0,0.9999686479568481
1.0,0.999832034111023
1.0,0.9988116025924683
1.0,0.999560534954071
1.0,0.9999911785125732
1.0,0.9999932050704956
1.0,0.9999715089797974
1.0,0.9999998807907104
1.0,0.9999858140945435
1.0,0.999983549118042
1.0,0.9999984502792358
1.0,0.9999982118606567
1.0,0.9999963045120239
1.0,0.9999990463256836
1.0,0.9999994039535522
1.0,0.9999985694885254
1.0,0.9999983310699463
1.0,0.9997157454490662
1.0,0.9999761581420898
1.0,0.9997995495796204
1.0,0.999976634979248
1.0,0.9997594952583313
1.0,0.9999984502792358
1.0,0.9999984502792358
1.0,0.9999939203262329
1.0,0.9999964237213135
1.0,0.9999996423721313
1.0,0.9999933242797852
1.0,0.9999840259552002
1.0,0.9999799728393555
1.0,0.9999985694885254
1.0,0.9999980926513672
1.0,0.9999886751174927
1.0,0.9999982118606567
1.0,0.9999998807907104
1.0,0.9999998807907104
1.0,0.9999529123306274
1.0,0.9999058246612549
1.0,0.9999929666519165
1.0,0.9999979734420776
1.0,0.9999978542327881
1.0,0.9999955892562866
1.0,0.9999841451644897
1.0,0.9998438358306885
1.0,0.9995493292808533
1.0,0.9999995231628418
1.0,0.9999793767929077
1.0,0.9999518394470215
1.0,0.9999853372573853
1.0,0.9999897480010986
1.0,0.9999566078186035
1.0,0.9984108209609985
1.0,0.9999978542327881
1.0,0.999996542930603
1.0,0.999998927116394
1.0,0.9999970197677612
1.0,0.9999986886978149
1.0,0.9999973773956299
1.0,0.9999794960021973
1.0,0.9999861717224121
1.0,0.9999736547470093
1.0,0.9999996423721313
1.0,0.9999996423721313
1.0,0.9999995231628418
1.0,0.9999972581863403
1.0,0.999758780002594
1.0,0.9999988079071045
1.0,0.9999991655349731
1.0,0.9999997615814209
1.0,0.9999990463256836
1.0,0.999996542930603
1.0,0.9999984502792358
1.0,0.9999997615814209
1.0,0.9999990463256836
1.0,0.9999969005584717
1.0,0.9999685287475586
1.0,0.999994158744812
1.0,0.9999969005584717
1.0,0.9999966621398926
1.0,0.9999998807907104
1.0,0.9999998807907104
1.0,0.9999966621398926
1.0,0.9999828338623047
1.0,0.999981164932251
1.0,0.9999977350234985
1.0,0.9999855756759644
1.0,0.9999570846557617
1.0,0.999940037727356
1.0,0.9999998807907104
1.0,0.9999997615814209
1.0,0.9999977350234985
1.0,0.9999957084655762
1.0,0.9999991655349731
1.0,0.9999953508377075
1.0,0.9999958276748657
1.0,0.9999761581420898
1.0,0.9999687671661377
1.0,0.9998786449432373
1.0,0.9999792575836182
1.0,0.9999991655349731
1.0,0.9999988079071045
1.0,0.9999967813491821
1.0,0.9999915361404419
1.0,0.9999896287918091
1.0,0.999968409538269
1.0,0.9999617338180542
1.0,0.9999988079071045
1.0,0.9999992847442627
1.0,0.9999991655349731
1.0,0.9999988079071045
1.0,0.9999988079071045
1.0,0.9999909400939941
1.0,0.9998973608016968
1.0,0.9999490976333618
1.0,0.9999349117279053
1.0,0.9999997615814209
1.0,0.9999996423721313
1.0,0.99997878074646
1.0,0.9999985694885254
1.0,0.9999934434890747
1.0,0.9999985694885254
1.0,0.9999979734420776
1.0,0.9999953508377075
1.0,0.999974250793457
1.0,0.999974250793457
1.0,0.9999988079071045
1.0,0.9999983310699463
1.0,0.9999996423721313
1.0,0.9999974966049194
1.0,0.9999960660934448
1.0,0.9999982118606567
1.0,0.9999973773956299
1.0,0.9999990463256836
1.0,0.9999314546585083
1.0,0.9999996423721313
1.0,0.9999985694885254
1.0,0.9999984502792358
1.0,0.9999864101409912
1.0,0.9999972581863403
1.0,0.9999966621398926
1.0,0.9999983310699463
1.0,0.9999843835830688
1.0,0.9999998807907104
1.0,0.9999995231628418
1.0,0.9999990463256836
1.0,0.9999972581863403
1.0,0.9999816417694092
1.0,0.9999914169311523
1.0,0.9999961853027344
1.0,0.9999997615814209
1.0,0.9999994039535522
1.0,0.9999995231628418
1.0,0.9999995231628418
1.0,0.9999973773956299
1.0,0.999996542930603
1.0,0.9999967813491821
1.0,0.9999971389770508
1.0,0.9999983310699463
1.0,0.9999924898147583
1.0,0.9999599456787109
1.0,0.9999896287918091
1.0,0.999998927116394
1.0,0.9999992847442627
1.0,0.9999953508377075
1.0,0.9999990463256836
1.0,0.9999963045120239
1.0,0.9999923706054688
1.0,0.9999985694885254
1.0,0.9999892711639404
1.0,0.9999732971191406
1.0,0.9999971389770508
1.0,0.9999995231628418
1.0,0.9999880790710449
1.0,0.9999874830245972
1.0,0.9999980926513672
1.0,0.9999984502792358
1.0,0.9999417066574097
1.0,0.9999986886978149
1.0,0.999225378036499
1.0,0.9999974966049194
1.0,0.9999972581863403
1.0,0.9999920129776001
1.0,0.9999967813491821
1.0,0.9999921321868896
1.0,0.9999947547912598
1.0,0.9999535083770752
1.0,0.9999688863754272
1.0,1.0
1.0,0.9999881982803345
1.0,0.9999997615814209
1.0,0.9999982118606567
1.0,0.9999995231628418
1.0,0.9999972581863403
1.0,0.9999998807907104
1.0,0.9999972581863403
1.0,0.9999963045120239
1.0,0.9999985694885254
1.0,0.9999973773956299
1.0,0.9999821186065674
1.0,0.9999816417694092
1.0,0.9999982118606567
1.0,0.9999986886978149
1.0,0.9996446371078491
1.0,0.9975693821907043
1.0,0.9999806880950928
1.0,0.9999997615814209
1.0,0.9999995231628418
1.0,0.9999996423721313
1.0,0.9999977350234985
1.0,0.9999948740005493
1.0,0.9999995231628418
1.0,0.9999996423721313
1.0,0.9999969005584717
1.0,0.9999980926513672
1.0,0.9999974966049194
1.0,0.9999918937683105
1.0,0.9998161196708679
1.0,0.9999984502792358
1.0,0.9999996423721313
1.0,0.9999812841415405
1.0,0.9999790191650391
1.0,0.99998939037323
1.0,0.9999881982803345
1.0,0.9998975992202759
1.0,0.9999991655349731
1.0,0.9999920129776001
1.0,0.9999994039535522
1.0,0.9999960660934448
1.0,0.9999905824661255
1.0,0.9999942779541016
1.0,0.9999938011169434
1.0,0.9999940395355225
1.0,0.9999998807907104
1.0,0.9999984502792358
1.0,0.9999994039535522
1.0,0.9999843835830688
1.0,0.9999204874038696
1.0,0.9999958276748657
1.0,0.9999992847442627
1.0,0.9999979734420776
1.0,0.9999974966049194
1.0,0.9999656677246094
1.0,0.9999790191650391
1.0,0.9998557567596436
1.0,0.9997826218605042
1.0,0.9523282051086426
1.0,0.9964356422424316
1.0,0.9728270769119263
1.0,0.9983174800872803
1.0,0.9321267008781433
1.0,0.9774169921875
1.0,0.9997965693473816
1.0,0.059307027608156204
1.0,0.9017286896705627
1.0,0.25135156512260437
1.0,0.9963932633399963
1.0,0.9970423579216003
1.0,0.9996041655540466
1.0,0.9762520790100098
1.0,0.9999982118606567
1.0,0.9999991655349731
1.0,0.9999991655349731
1.0,0.9999986886978149
1.0,0.9999939203262329
1.0,0.9999927282333374
1.0,0.9999504089355469
1.0,0.9999730587005615
1.0,0.9999768733978271
1.0,0.9998341798782349
1.0,0.9999973773956299
1.0,0.9990741014480591
1.0,0.9996408224105835
1.0,0.9996719360351562
1.0,0.9996585845947266
1.0,0.9998125433921814
1.0,0.9934142827987671
1.0,0.9820505380630493
1.0,0.9999998807907104
1.0,0.9999996423721313
1.0,0.9999978542327881
1.0,0.9999784231185913
1.0,0.9999973773956299
1.0,0.999996542930603
1.0,0.9999785423278809
1.0,0.9996744394302368
1.0,0.9999207258224487
1.0,0.9999922513961792
1.0,0.9999996423721313
1.0,0.9999885559082031
1.0,0.9999961853027344
1.0,0.9999898672103882
1.0,0.9999841451644897
1.0,0.999995231628418
1.0,0.9999984502792358
1.0,0.9999932050704956
1.0,0.9999939203262329
1.0,0.9999994039535522
1.0,0.9999996423721313
1.0,0.9997599720954895
1.0,0.9999897480010986
1.0,0.9999992847442627
1.0,0.9999841451644897
1.0,0.9999974966049194
1.0,0.9999996423721313
1.0,0.9999877214431763
1.0,0.9999998807907104
1.0,0.9999986886978149
1.0,0.999994158744812
1.0,0.9999964237213135
1.0,0.9999899864196777
1.0,0.9999822378158569
1.0,0.9999916553497314
1.0,0.9999938011169434
1.0,0.9999997615814209
1.0,0.9999992847442627
1.0,0.9999998807907104
1.0,0.9999996423721313
1.0,0.9999998807907104
1.0,0.9999969005584717
1.0,0.9999973773956299
1.0,0.9999983310699463
1.0,0.9999974966049194
1.0,0.9994741082191467
1.0,0.9999958276748657
1.0,0.9999915361404419
1.0,0.9999657869338989
1.0,0.9999978542327881
1.0,0.9999872446060181
1.0,0.9999902248382568
1.0,0.9999678134918213
1.0,0.9999943971633911
1.0,0.9999991655349731
1.0,0.9999996423721313
1.0,0.9999996423721313
1.0,0.9999969005584717
1.0,0.9999970197677612
1.0,0.9999878406524658
1.0,0.9999982118606567
1.0,0.9999971389770508
1.0,0.9999959468841553
1.0,0.9999949932098389
1.0,0.9999992847442627
1.0,0.9999978542327881
1.0,0.9999984502792358
1.0,0.9999991655349731
1.0,0.9999957084655762
1.0,0.999995231628418
1.0,0.9999974966049194
1.0,0.9999984502792358
1.0,0.9999983310699463
1.0,0.9999988079071045
1.0,0.9999996423721313
1.0,0.9999995231628418
1.0,0.9999585151672363
1.0,0.9999854564666748
1.0,0.9999346733093262
1.0,0.9995467066764832
1.0,0.9999089241027832
1.0,0.9999885559082031
1.0,0.943438708782196
1.0,0.34161028265953064
1.0,0.9999896287918091
1.0,0.9999570846557617
1.0,0.9999918937683105
1.0,0.9999936819076538
1.0,0.9999955892562866
1.0,0.9999985694885254
1.0,0.999996542930603
1.0,0.9999998807907104
1.0,0.9999643564224243
1.0,0.9999985694885254
1.0,0.9999991655349731
1.0,0.9999990463256836
1.0,0.9998501539230347
1.0,0.9999978542327881
1.0,0.9999964237213135
1.0,0.998943030834198
1.0,0.9964736104011536
1.0,0.9999903440475464
1.0,0.9999957084655762
1.0,0.9999791383743286
1.0,0.9999696016311646
1.0,0.999842643737793
1.0,0.9999969005584717
1.0,0.9999868869781494
1.0,0.9999994039535522
1.0,0.9999991655349731
1.0,0.9999994039535522
1.0,0.9683190584182739
1.0,0.9940722584724426
1.0,0.9999994039535522
1.0,0.9999827146530151
1.0,0.9999979734420776
1.0,0.9999998807907104
1.0,0.9999372959136963
1.0,0.9999969005584717
1.0,0.9999996423721313
1.0,0.9999829530715942
1.0,0.9999666213989258
1.0,0.9999964237213135
1.0,0.9999587535858154
1.0,0.9997648596763611
1.0,0.9999512434005737
1.0,0.9999996423721313
1.0,0.9999996423721313
1.0,0.9999973773956299
1.0,0.9999996423721313
1.0,0.9999957084655762
1.0,0.9999990463256836
1.0,0.9999982118606567
1.0,0.9999957084655762
1.0,0.9999727010726929
1.0,0.9999994039535522
1.0,0.9999994039535522
1.0,0.9999995231628418
1.0,0.9999996423721313
1.0,0.9999988079071045
1.0,0.9999971389770508
1.0,0.9999960660934448
1.0,0.9999940395355225
1.0,0.9999265670776367
1.0,1.0
1.0,0.9999998807907104
1.0,0.9999995231628418
1.0,0.9999951124191284
1.0,0.9999991655349731
1.0,0.999983549118042
1.0,0.9999932050704956
1.0,0.9999923706054688
1.0,0.999849796295166
1.0,0.9999966621398926
1.0,0.9999970197677612
1.0,0.9999996423721313
1.0,0.999987006187439
1.0,0.999784529209137
1.0,0.9999035596847534
1.0,0.9996127486228943
1.0,0.999826967716217
1.0,0.9999645948410034
1.0,0.9999998807907104
1.0,0.9999910593032837
1.0,0.9999951124191284
1.0,0.9999996423721313
1.0,0.9997413754463196
1.0,0.9999973773956299
1.0,0.9999990463256836
1.0,0.9999991655349731
1.0,0.9999992847442627
1.0,0.9999996423721313
1.0,0.9999996423721313
1.0,0.9999717473983765
1.0,0.9999958276748657
1.0,0.9999990463256836
1.0,0.9999983310699463
1.0,0.9999994039535522
1.0,0.9999994039535522
1.0,0.9999991655349731
1.0,0.9999781847000122
1.0,0.9999995231628418
1.0,0.9999728202819824
1.0,0.9999899864196777
1.0,0.999975323677063
1.0,0.9999402761459351
1.0,0.9978771209716797
1.0,0.9982329607009888
1.0,0.9997255206108093
1.0,0.9999997615814209
1.0,0.9999997615814209
1.0,0.9999985694885254
1.0,0.9999920129776001
1.0,0.9999991655349731
1.0,0.9999127388000488
1.0,0.9999673366546631
1.0,0.9999980926513672
1.0,0.9999985694885254
1.0,0.9999996423721313
1.0,0.9999970197677612
1.0,0.9999313354492188
1.0,0.9999949932098389
1.0,0.9999961853027344
1.0,0.9999912977218628
1.0,0.9999972581863403
1.0,0.9999983310699463
1.0,0.9999946355819702
1.0,0.9999994039535522
1.0,0.999991774559021
1.0,0.9999696016311646
1.0,0.999984622001648
1.0,0.9999914169311523
1.0,0.9998985528945923
1.0,0.999968409538269
1.0,0.999626874923706
1.0,0.9999886751174927
1.0,0.9999982118606567
1.0,0.9999992847442627
1.0,0.9999927282333374
1.0,0.9999958276748657
1.0,0.9999996423721313
1.0,0.9999997615814209
1.0,0.9999582767486572
1.0,0.9991182684898376
1.0,0.9999539852142334
1.0,0.9999997615814209
1.0,0.9999996423721313
1.0,0.9999997615814209
1.0,0.9999986886978149
1.0,0.999998927116394
1.0,0.9999966621398926
1.0,0.999998927116394
1.0,0.999988317489624
1.0,0.9999939203262329
1.0,0.9999970197677612
1.0,0.9998687505722046
1.0,0.9999904632568359
1.0,0.9999785423278809
1.0,0.9999403953552246
1.0,0.9993917942047119
1.0,0.9999374151229858
1.0,0.9857126474380493
1.0,0.9999967813491821
1.0,0.9999997615814209
1.0,0.9999990463256836
1.0,0.9999998807907104
1.0,0.9999902248382568
1.0,0.9999934434890747
1.0,0.9999991655349731
1.0,0.9999964237213135
1.0,0.9999899864196777
1.0,0.9999961853027344
1.0,0.9999997615814209
1.0,0.9999982118606567
1.0,0.9999949932098389
1.0,0.9999963045120239
1.0,0.9999927282333374
1.0,0.9999980926513672
1.0,0.9999860525131226
1.0,0.9999027252197266
1.0,0.9999297857284546
1.0,0.9999914169311523
1.0,0.9999997615814209
1.0,0.9999992847442627
1.0,0.9998724460601807
1.0,0.9999878406524658
1.0,0.9999990463256836
1.0,0.9999996423721313
1.0,0.9999948740005493
1.0,0.9999977350234985
1.0,0.9999982118606567
1.0,0.9999992847442627
1.0,0.9999994039535522
1.0,0.9999855756759644
1.0,0.9999977350234985
1.0,0.9999998807907104
1.0,0.9999960660934448
1.0,0.9994930028915405
1.0,0.9993224143981934
1.0,0.9999967813491821
1.0,0.9999984502792358
1.0,0.9999992847442627
1.0,0.9999270439147949
1.0,0.9999995231628418
1.0,0.9999966621398926
1.0,0.9999957084655762
1.0,0.999997615814209
1.0,0.9999924898147583
1.0,0.9999992847442627
1.0,0.9999998807907104
1.0,0.9999964237213135
1.0,0.9999412298202515
1.0,0.9999743700027466
1.0,0.9999405145645142
1.0,0.999961256980896
1.0,0.9036561250686646
1.0,0.9992827773094177
1.0,0.9937126040458679
1.0,0.5688146948814392
1.0,0.9929099678993225
1.0,0.9994441866874695
1.0,0.9995402097702026
1.0,0.999810516834259
1.0,0.9970595240592957
1.0,0.9991146922111511
1.0,0.9999268054962158
1.0,0.9999994039535522
1.0,0.9999994039535522
1.0,0.9999998807907104
1.0,0.9999977350234985
1.0,0.9999979734420776
1.0,0.9999972581863403
1.0,0.9999918937683105
1.0,0.9999978542327881
1.0,0.9999521970748901
1.0,0.9999973773956299
1.0,0.9999940395355225
1.0,0.9978345036506653
1.0,0.9999946355819702
1.0,0.999996542930603
1.0,0.9999984502792358
1.0,0.9998767375946045
1.0,0.9999845027923584
1.0,0.9998437166213989
1.0,0.9999992847442627
1.0,0.9999997615814209
1.0,0.9999998807907104
1.0,0.999991774559021
1.0,0.9999984502792358
1.0,0.9999991655349731
1.0,0.9999992847442627
1.0,0.9999645948410034
1.0,0.9996423721313477
1.0,0.9987251162528992
1.0,0.9999427795410156
1.0,0.9999921321868896
1.0,0.9999951124191284
1.0,0.9999995231628418
1.0,0.9999939203262329
1.0,0.9999994039535522
1.0,0.9996992349624634
1.0,0.99978107213974
1.0,0.9999916553497314
1.0,0.9999967813491821
1.0,0.9999966621398926
1.0,0.9993718266487122
1.0,0.9997963309288025
1.0,0.9999998807907104
1.0,0.999924898147583
1.0,0.9999699592590332
1.0,0.9926859140396118
1.0,0.9999990463256836
1.0,0.9999992847442627
1.0,0.9999992847442627
1.0,0.9772152304649353
1.0,0.9999357461929321
1.0,0.9990173578262329
1.0,0.999990701675415
1.0,0.9999240636825562
1.0,0.9999712705612183
1.0,0.9999996423721313
1.0,0.9999998807907104
1.0,0.9999691247940063
1.0,0.999997615814209
1.0,0.9999974966049194
1.0,0.9999779462814331
1.0,0.9999382495880127
1.0,0.9994982481002808
1.0,0.9990007281303406
1.0,0.9999003410339355
1.0,0.9999990463256836
1.0,0.9994269609451294
1.0,0.9994297623634338
1.0,0.999998927116394
1.0,0.9999979734420776
1.0,0.9999998807907104
1.0,0.9999938011169434
1.0,0.9999767541885376
1.0,0.9999966621398926
1.0,0.9999895095825195
1.0,0.9999986886978149
1.0,0.9999305009841919
