labels,prob_0,prob_1
1.0,0.037511573454499736,0.9624884265455003
1.0,0.028492587649656786,0.9715074123503432
1.0,0.022668513693978154,0.9773314863060218
1.0,0.022417148131004927,0.9775828518689951
1.0,0.0195136090935083,0.9804863909064917
1.0,0.017681918213740655,0.9823180817862593
1.0,0.014213111101914588,0.9857868888980854
1.0,0.8960263789375263,0.1039736210624737
1.0,0.6673888584565235,0.3326111415434765
1.0,0.08767352283080265,0.9123264771691973
1.0,0.044692183000567876,0.9553078169994321
1.0,0.02636432852073145,0.9736356714792685
1.0,0.021965706673964358,0.9780342933260356
1.0,0.017613901215862926,0.9823860987841371
1.0,0.016147801535957518,0.9838521984640425
1.0,0.014896119546425446,0.9851038804535746
1.0,0.2857299951344462,0.7142700048655538
1.0,0.18049304580028602,0.819506954199714
1.0,0.23437634855602318,0.7656236514439768
1.0,0.38476681663428913,0.6152331833657109
1.0,0.32582005907351363,0.6741799409264864
1.0,0.3397991063916006,0.6602008936083994
1.0,0.3444567704508106,0.6555432295491894
1.0,0.4572332843876179,0.5427667156123821
1.0,0.24819193639742532,0.7518080636025747
1.0,0.07966538916660326,0.9203346108333967
1.0,0.06787048976915766,0.9321295102308423
1.0,0.025425440203283856,0.9745745597967161
1.0,0.019556423202934825,0.9804435767970652
1.0,0.012545116786727095,0.9874548832132729
1.0,0.011479008989797035,0.988520991010203
1.0,0.010969158562410208,0.9890308414375898
1.0,0.010825609542259529,0.9891743904577405
1.0,0.014693612668072675,0.9853063873319273
1.0,0.06999256336999882,0.9300074366300012
1.0,0.042619687874323575,0.9573803121256764
1.0,0.028167766340644107,0.9718322336593559
1.0,0.01823563748991841,0.9817643625100816
1.0,0.014284239795874343,0.9857157602041257
1.0,0.012648121262394563,0.9873518787376054
1.0,0.01257581956133258,0.9874241804386674
1.0,0.011576189200049214,0.9884238107999508
1.0,0.012075784952946811,0.9879242150470532
1.0,0.21654239478286263,0.7834576052171374
1.0,0.1128726559992993,0.8871273440007007
1.0,0.05471837097847454,0.9452816290215255
1.0,0.05819727156190446,0.9418027284380955
1.0,0.05722516135156286,0.9427748386484371
1.0,0.03593036332091559,0.9640696366790844
1.0,0.041166835572975624,0.9588331644270244
1.0,0.05461833378299685,0.9453816662170031
1.0,0.029507816046678625,0.9704921839533214
1.0,0.027480355139339552,0.9725196448606604
1.0,0.02200363122505733,0.9779963687749427
1.0,0.019213913293270157,0.9807860867067298
1.0,0.016574738177056236,0.9834252618229438
1.0,0.015746242158691803,0.9842537578413082
1.0,0.018903407741899136,0.9810965922581009
1.0,0.02178804200411577,0.9782119579958842
1.0,0.014893957119682333,0.9851060428803177
1.0,0.013480765938986172,0.9865192340610138
1.0,0.05520014578266652,0.9447998542173335
1.0,0.041565998161215534,0.9584340018387845
1.0,0.016522942381542838,0.9834770576184572
1.0,0.014414918558518508,0.9855850814414815
1.0,0.018202758942864716,0.9817972410571353
1.0,0.019863272953063005,0.980136727046937
1.0,0.023741095597917816,0.9762589044020822
1.0,0.031948993310301765,0.9680510066896982
1.0,0.024537158767905742,0.9754628412320943
1.0,0.3917148461708204,0.6082851538291796
1.0,0.49836548043299844,0.5016345195670016
1.0,0.16358791152760277,0.8364120884723972
1.0,0.06865360235794926,0.9313463976420507
1.0,0.05882678033703126,0.9411732196629687
1.0,0.04427001769910244,0.9557299823008976
1.0,0.055134092018147784,0.9448659079818522
1.0,0.058377508843618475,0.9416224911563815
1.0,0.04940707119590759,0.9505929288040924
1.0,0.20729234926963813,0.7927076507303619
1.0,0.21805947053206587,0.7819405294679341
1.0,0.06776010544398203,0.932239894556018
1.0,0.05200459230654142,0.9479954076934586
1.0,0.03574257041113493,0.9642574295888651
1.0,0.020622383821026435,0.9793776161789736
1.0,0.011467137672720229,0.9885328623272798
1.0,0.011502286522675487,0.9884977134773245
1.0,0.012278122667980007,0.98772187733202
1.0,0.10815619141133026,0.8918438085886697
1.0,0.03929346987253268,0.9607065301274673
1.0,0.047470764094184825,0.9525292359058152
1.0,0.07180212259338303,0.928197877406617
1.0,0.07393951269354437,0.9260604873064556
1.0,0.06348125510749691,0.9365187448925031
1.0,0.0338319668999264,0.9661680331000736
1.0,0.034093039979928075,0.9659069600200719
1.0,0.061163337540271145,0.9388366624597289
1.0,0.047972176959590884,0.9520278230404091
1.0,0.06567593344978384,0.9343240665502162
1.0,0.036513050179120876,0.9634869498208791
1.0,0.02401376817532308,0.9759862318246769
1.0,0.02756929366587557,0.9724307063341244
1.0,0.024153396315840903,0.9758466036841591
1.0,0.01845589954302318,0.9815441004569768
1.0,0.01745002558341635,0.9825499744165836
1.0,0.01603550825667044,0.9839644917433296
1.0,0.23122477028238608,0.7687752297176139
1.0,0.041943605170889575,0.9580563948291104
1.0,0.04591595649393576,0.9540840435060642
1.0,0.2410012788965471,0.7589987211034529
